City,Company,Department,DisplayName,EmailAddress,EmployeeId,EmployeeType,EmployeeHireDate,HierarchyLevel,Organization,BusinessArea,ResponsibilityArea,ServiceArea,ServiceUnit,WorkLocation,EmployeeOrgData,Office,physicalDeliveryOfficeName,PostalCode,StreetAddress,StateOrProvince,CountryOrRegion,Title,BusinessPhone,MobilePhone,MailNickname,Manager,Sponsors,OtherEmails,ProxyAddresses,FaxNumber,IMAddresses,PreferredLanguage,AccountStatus,DataOrigin
Jyväskylä,Keski-Suomen hyvinvointialue,Hyvinvointialueen johto,Koskinen Mikael,mikael.koskinen@example.invalid,SYN-HYVAKS-000001,Vakituinen,2008-08-08,Hyvinvointialue,"Hyvinvointialue, Keski-Suomi",Koko hyvinvointialue,Hyvinvointialueen johto,Hyvinvointialueen johto,Hyvinvointialueen johto,"HYVINVOINTIKATU 12, 40100 Jyväskylä","Toimiala=Koko hyvinvointialue; Vastuualue=Hyvinvointialueen johto; Palvelualue=Hyvinvointialueen johto; Palveluyksikkö=Hyvinvointialueen johto; Toimipiste=HYVINVOINTIKATU 12, 40100 Jyväskylä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,40100,HYVINVOINTIKATU 12,Keski-Suomi,Suomi,Hyvinvointialuejohtaja,+358142000001,+35845100001,mikael.koskinen,,,,SMTP:mikael.koskinen@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Laukaa,Keski-Suomen hyvinvointialue,Tietohallintopalvelut,Tuominen Juha,juha.tuominen2@example.invalid,SYN-HYVAKS-006471,Vakituinen,1999-02-22,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Tietohallintopalvelut,Tietohallintopalvelut,"TERVEYSTIE 5, 41340 Laukaa","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Tietohallintopalvelut; Palveluyksikkö=Tietohallintopalvelut; Toimipiste=TERVEYSTIE 5, 41340 Laukaa",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,41340,TERVEYSTIE 5,Keski-Suomi,Suomi,Tietohallinnon asiantuntija,+358142006471,+35850106471,juha.tuominen2,SYN-HYVAKS-000018,,,SMTP:juha.tuominen2@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Jyväskylä,Keski-Suomen hyvinvointialue,Viestintäpalvelut,Vuorinen Meri,meri.vuorinen3@example.invalid,SYN-HYVAKS-006472,Vakituinen,2017-03-21,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Viestintäpalvelut,Viestintäpalvelut,Viestintäpalvelut,"HYVINVOINTIKATU 12, 40100 Jyväskylä","Toimiala=Konsernipalvelut; Vastuualue=Viestintäpalvelut; Palvelualue=Viestintäpalvelut; Palveluyksikkö=Viestintäpalvelut; Toimipiste=HYVINVOINTIKATU 12, 40100 Jyväskylä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,40100,HYVINVOINTIKATU 12,Keski-Suomi,Suomi,Sisällöntuottaja,+358142006472,+35850106472,meri.vuorinen3,SYN-HYVAKS-000029,,,SMTP:meri.vuorinen3@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Jyväskylä,Keski-Suomen hyvinvointialue,Tietohallintopalvelut,Aaltonen Minna,minna.aaltonen3@example.invalid,SYN-HYVAKS-006473,Vakituinen,2004-05-16,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Tietohallintopalvelut,Tietohallintopalvelut,"HOITAJANTIE 1, 40620 Jyväskylä","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Tietohallintopalvelut; Palveluyksikkö=Tietohallintopalvelut; Toimipiste=HOITAJANTIE 1, 40620 Jyväskylä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,40620,HOITAJANTIE 1,Keski-Suomi,Suomi,Tietohallinnon asiantuntija,+358142006473,+35850106473,minna.aaltonen3,SYN-HYVAKS-000015,,,SMTP:minna.aaltonen3@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Jyväskylä,Keski-Suomen hyvinvointialue,Teknologiapalvelut,Rautio Lauri,lauri.rautio2@example.invalid,SYN-HYVAKS-006474,Vakituinen,2018-02-18,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Teknologiapalvelut,Teknologiapalvelut,"HYVINVOINTIKATU 12, 40100 Jyväskylä","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Teknologiapalvelut; Palveluyksikkö=Teknologiapalvelut; Toimipiste=HYVINVOINTIKATU 12, 40100 Jyväskylä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,40100,HYVINVOINTIKATU 12,Keski-Suomi,Suomi,Teknologia-asiantuntija,+358142006474,+35845106474,lauri.rautio2,SYN-HYVAKS-000022,,,SMTP:lauri.rautio2@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Äänekoski,Keski-Suomen hyvinvointialue,Teknologiapalvelut,Nieminen Mikael,mikael.nieminen2@example.invalid,SYN-HYVAKS-006475,Määräaikainen,2002-01-26,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Teknologiapalvelut,Teknologiapalvelut,"KESKUSKATU 14, 44100 Äänekoski","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Teknologiapalvelut; Palveluyksikkö=Teknologiapalvelut; Toimipiste=KESKUSKATU 14, 44100 Äänekoski",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,44100,KESKUSKATU 14,Keski-Suomi,Suomi,Järjestelmäasiantuntija,+358142006475,+35840106475,mikael.nieminen2,SYN-HYVAKS-000024,,,SMTP:mikael.nieminen2@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Laukaa,Keski-Suomen hyvinvointialue,Tietohallintopalvelut,Nurminen Juha,juha.nurminen@example.invalid,SYN-HYVAKS-006476,Vakituinen,2011-03-07,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Tietohallintopalvelut,Tietohallintopalvelut,"TERVEYSTIE 5, 41340 Laukaa","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Tietohallintopalvelut; Palveluyksikkö=Tietohallintopalvelut; Toimipiste=TERVEYSTIE 5, 41340 Laukaa",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,41340,TERVEYSTIE 5,Keski-Suomi,Suomi,Laitetukiasiantuntija,+358142006476,+35840106476,juha.nurminen,SYN-HYVAKS-000018,,,SMTP:juha.nurminen@example.invalid,,,sv-FI,Aktiivinen,synthetic-development-data
Jyväskylä,Keski-Suomen hyvinvointialue,Palveluprosessien digitalisaatio,Vainio Jukka,jukka.vainio@example.invalid,SYN-HYVAKS-006477,Määräaikainen,2009-11-27,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Palveluprosessien digitalisaatio,Palveluprosessien digitalisaatio,"HYVINVOINTIKATU 12, 40100 Jyväskylä","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Palveluprosessien digitalisaatio; Palveluyksikkö=Palveluprosessien digitalisaatio; Toimipiste=HYVINVOINTIKATU 12, 40100 Jyväskylä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,40100,HYVINVOINTIKATU 12,Keski-Suomi,Suomi,Prosessikehittäjä,+358142006477,+35845106477,jukka.vainio,SYN-HYVAKS-000026,,,SMTP:jukka.vainio@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Jyväskylä,Keski-Suomen hyvinvointialue,Viestintäpalvelut,Koskinen Viivi,viivi.koskinen2@example.invalid,SYN-HYVAKS-006478,Vakituinen,2004-04-16,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Viestintäpalvelut,Viestintäpalvelut,Viestintäpalvelut,"HYVINVOINTIKATU 12, 40100 Jyväskylä","Toimiala=Konsernipalvelut; Vastuualue=Viestintäpalvelut; Palvelualue=Viestintäpalvelut; Palveluyksikkö=Viestintäpalvelut; Toimipiste=HYVINVOINTIKATU 12, 40100 Jyväskylä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,40100,HYVINVOINTIKATU 12,Keski-Suomi,Suomi,Verkkoviestinnän asiantuntija,+358142006478,+35845106478,viivi.koskinen2,SYN-HYVAKS-000029,,,SMTP:viivi.koskinen2@example.invalid,,,fi-FI,Poistuva,synthetic-development-data
Jämsä,Keski-Suomen hyvinvointialue,Tietohallintopalvelut,Hirvonen Jaana,jaana.hirvonen2@example.invalid,SYN-HYVAKS-006479,Vakituinen,2007-03-02,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Tietohallintopalvelut,Tietohallintopalvelut,"SAIRAALANTIE 8, 42100 Jämsä","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Tietohallintopalvelut; Palveluyksikkö=Tietohallintopalvelut; Toimipiste=SAIRAALANTIE 8, 42100 Jämsä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,42100,SAIRAALANTIE 8,Keski-Suomi,Suomi,Tietohallinnon asiantuntija,+358142006479,+35845106479,jaana.hirvonen2,SYN-HYVAKS-000016,,,SMTP:jaana.hirvonen2@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Viitasaari,Keski-Suomen hyvinvointialue,Tilapalveluiden johtaminen,Saarinen Juha,juha.saarinen3@example.invalid,SYN-HYVAKS-006480,Vakituinen,2026-07-14,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tilapalvelut,Tilapalveluiden johtaminen,Tilapalveluiden johtaminen,"TERVEYSKESKUKSENTIE 2, 44500 Viitasaari","Toimiala=Konsernipalvelut; Vastuualue=Tilapalvelut; Palvelualue=Tilapalveluiden johtaminen; Palveluyksikkö=Tilapalveluiden johtaminen; Toimipiste=TERVEYSKESKUKSENTIE 2, 44500 Viitasaari",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,44500,TERVEYSKESKUKSENTIE 2,Keski-Suomi,Suomi,Huoltoinsinööri,+358142006480,+35850106480,juha.saarinen3,SYN-HYVAKS-000036,,,SMTP:juha.saarinen3@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Äänekoski,Keski-Suomen hyvinvointialue,Teknologiapalvelut,Rautio Anni,anni.rautio@example.invalid,SYN-HYVAKS-006481,Vakituinen,2012-07-25,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Teknologiapalvelut,Teknologiapalvelut,"KESKUSKATU 14, 44100 Äänekoski","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Teknologiapalvelut; Palveluyksikkö=Teknologiapalvelut; Toimipiste=KESKUSKATU 14, 44100 Äänekoski",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,44100,KESKUSKATU 14,Keski-Suomi,Suomi,Teknologia-asiantuntija,+358142006481,+35845106481,anni.rautio,SYN-HYVAKS-000024,,,SMTP:anni.rautio@example.invalid,,,fi-FI,Poistuva,synthetic-development-data
Jyväskylä,Keski-Suomen hyvinvointialue,Tietohallintopalvelut,Kinnunen Antti,antti.kinnunen3@example.invalid,SYN-HYVAKS-006482,Vakituinen,1998-12-31,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Tietohallintopalvelut,Tietohallintopalvelut,"HOITAJANTIE 1, 40620 Jyväskylä","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Tietohallintopalvelut; Palveluyksikkö=Tietohallintopalvelut; Toimipiste=HOITAJANTIE 1, 40620 Jyväskylä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,40620,HOITAJANTIE 1,Keski-Suomi,Suomi,Järjestelmäasiantuntija,+358142006482,+35845106482,antti.kinnunen3,SYN-HYVAKS-000015,,,SMTP:antti.kinnunen3@example.invalid,,,en-US,Aktiivinen,synthetic-development-data
Jyväskylä,Keski-Suomen hyvinvointialue,Teknologiapalvelut,Rantanen Marika,marika.rantanen4@example.invalid,SYN-HYVAKS-006483,Vakituinen,2019-07-01,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Teknologiapalvelut,Teknologiapalvelut,"HOITAJANTIE 1, 40620 Jyväskylä","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Teknologiapalvelut; Palveluyksikkö=Teknologiapalvelut; Toimipiste=HOITAJANTIE 1, 40620 Jyväskylä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,40620,HOITAJANTIE 1,Keski-Suomi,Suomi,Verkkoasiantuntija,+358142006483,+35850106483,marika.rantanen4,SYN-HYVAKS-000021,,,SMTP:marika.rantanen4@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Jyväskylä,Keski-Suomen hyvinvointialue,Viestintäpalvelut,Sipilä Leena,leena.sipila@example.invalid,SYN-HYVAKS-006484,Vakituinen,2004-09-30,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Viestintäpalvelut,Viestintäpalvelut,Viestintäpalvelut,"HYVINVOINTIKATU 12, 40100 Jyväskylä","Toimiala=Konsernipalvelut; Vastuualue=Viestintäpalvelut; Palvelualue=Viestintäpalvelut; Palveluyksikkö=Viestintäpalvelut; Toimipiste=HYVINVOINTIKATU 12, 40100 Jyväskylä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,40100,HYVINVOINTIKATU 12,Keski-Suomi,Suomi,Sisällöntuottaja,+358142006484,+35845106484,leena.sipila,SYN-HYVAKS-000029,,,SMTP:leena.sipila@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Äänekoski,Keski-Suomen hyvinvointialue,Tilapalveluiden johtaminen,Ahonen Heli,heli.ahonen2@example.invalid,SYN-HYVAKS-006485,Vakituinen,2019-12-25,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tilapalvelut,Tilapalveluiden johtaminen,Tilapalveluiden johtaminen,"KESKUSKATU 14, 44100 Äänekoski","Toimiala=Konsernipalvelut; Vastuualue=Tilapalvelut; Palvelualue=Tilapalveluiden johtaminen; Palveluyksikkö=Tilapalveluiden johtaminen; Toimipiste=KESKUSKATU 14, 44100 Äänekoski",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,44100,KESKUSKATU 14,Keski-Suomi,Suomi,Huoltoinsinööri,+358142006485,+35845106485,heli.ahonen2,SYN-HYVAKS-000033,,,SMTP:heli.ahonen2@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Jämsä,Keski-Suomen hyvinvointialue,Viestintäpalvelut,Heikkilä Heli,heli.heikkila4@example.invalid,SYN-HYVAKS-006486,Vakituinen,2021-08-01,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Viestintäpalvelut,Viestintäpalvelut,Viestintäpalvelut,"SAIRAALANTIE 8, 42100 Jämsä","Toimiala=Konsernipalvelut; Vastuualue=Viestintäpalvelut; Palvelualue=Viestintäpalvelut; Palveluyksikkö=Viestintäpalvelut; Toimipiste=SAIRAALANTIE 8, 42100 Jämsä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,42100,SAIRAALANTIE 8,Keski-Suomi,Suomi,Verkkoviestinnän asiantuntija,+358142006486,+35845106486,heli.heikkila4,SYN-HYVAKS-000030,,,SMTP:heli.heikkila4@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Laukaa,Keski-Suomen hyvinvointialue,Tietohallintopalvelut,Karjalainen Johanna,johanna.karjalainen2@example.invalid,SYN-HYVAKS-006487,Vakituinen,2002-12-24,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Tietohallintopalvelut,Tietohallintopalvelut,"TERVEYSTIE 5, 41340 Laukaa","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Tietohallintopalvelut; Palveluyksikkö=Tietohallintopalvelut; Toimipiste=TERVEYSTIE 5, 41340 Laukaa",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,41340,TERVEYSTIE 5,Keski-Suomi,Suomi,Tietohallinnon asiantuntija,+358142006487,+35840106487,johanna.karjalainen2,SYN-HYVAKS-000018,,,SMTP:johanna.karjalainen2@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Jyväskylä,Keski-Suomen hyvinvointialue,Teknologiapalvelut,Moilanen Markus,markus.moilanen3@example.invalid,SYN-HYVAKS-006488,Vakituinen,2017-08-01,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Teknologiapalvelut,Teknologiapalvelut,"HYVINVOINTIKATU 12, 40100 Jyväskylä","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Teknologiapalvelut; Palveluyksikkö=Teknologiapalvelut; Toimipiste=HYVINVOINTIKATU 12, 40100 Jyväskylä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,40100,HYVINVOINTIKATU 12,Keski-Suomi,Suomi,Tietoturva-asiantuntija,+358142006488,+35844106488,markus.moilanen3,SYN-HYVAKS-000022,,,SMTP:markus.moilanen3@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Jyväskylä,Keski-Suomen hyvinvointialue,Viestintäpalvelut,Mattila Tiina,tiina.mattila2@example.invalid,SYN-HYVAKS-006489,Vakituinen,2026-09-13,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Viestintäpalvelut,Viestintäpalvelut,Viestintäpalvelut,"HOITAJANTIE 1, 40620 Jyväskylä","Toimiala=Konsernipalvelut; Vastuualue=Viestintäpalvelut; Palvelualue=Viestintäpalvelut; Palveluyksikkö=Viestintäpalvelut; Toimipiste=HOITAJANTIE 1, 40620 Jyväskylä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,40620,HOITAJANTIE 1,Keski-Suomi,Suomi,Sisällöntuottaja,+358142006489,+35850106489,tiina.mattila2,SYN-HYVAKS-000028,,,SMTP:tiina.mattila2@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Äänekoski,Keski-Suomen hyvinvointialue,Teknologiapalvelut,Salminen Aino,aino.salminen6@example.invalid,SYN-HYVAKS-006490,Vakituinen,2006-05-24,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Teknologiapalvelut,Teknologiapalvelut,"KESKUSKATU 14, 44100 Äänekoski","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Teknologiapalvelut; Palveluyksikkö=Teknologiapalvelut; Toimipiste=KESKUSKATU 14, 44100 Äänekoski",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,44100,KESKUSKATU 14,Keski-Suomi,Suomi,Palveluarkkitehti,+358142006490,+35840106490,aino.salminen6,SYN-HYVAKS-000024,,,SMTP:aino.salminen6@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Jyväskylä,Keski-Suomen hyvinvointialue,Viestintäpalvelut,Virtanen Satu,satu.virtanen@example.invalid,SYN-HYVAKS-006491,Vakituinen,2003-04-08,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Viestintäpalvelut,Viestintäpalvelut,Viestintäpalvelut,"HYVINVOINTIKATU 12, 40100 Jyväskylä","Toimiala=Konsernipalvelut; Vastuualue=Viestintäpalvelut; Palvelualue=Viestintäpalvelut; Palveluyksikkö=Viestintäpalvelut; Toimipiste=HYVINVOINTIKATU 12, 40100 Jyväskylä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,40100,HYVINVOINTIKATU 12,Keski-Suomi,Suomi,Sisällöntuottaja,+358142006491,+35850106491,satu.virtanen,SYN-HYVAKS-000029,,,SMTP:satu.virtanen@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Jyväskylä,Keski-Suomen hyvinvointialue,Projektit ja kehittäminen,Repo Saara,saara.repo2@example.invalid,SYN-HYVAKS-006492,Määräaikainen,2019-05-06,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Projektit ja kehittäminen,Projektit ja kehittäminen,"HYVINVOINTIKATU 12, 40100 Jyväskylä","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Projektit ja kehittäminen; Palveluyksikkö=Projektit ja kehittäminen; Toimipiste=HYVINVOINTIKATU 12, 40100 Jyväskylä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,40100,HYVINVOINTIKATU 12,Keski-Suomi,Suomi,Palvelumuotoilija,+358142006492,+35840106492,saara.repo2,SYN-HYVAKS-000020,,,SMTP:saara.repo2@example.invalid,,,sv-FI,Aktiivinen,synthetic-development-data
Jyväskylä,Keski-Suomen hyvinvointialue,Tietohallinto yhteiset,Sipilä Jukka,jukka.sipila3@example.invalid,SYN-HYVAKS-006493,Vakituinen,2001-03-13,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Tietohallinto yhteiset,Tietohallinto yhteiset,"HYVINVOINTIKATU 12, 40100 Jyväskylä","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Tietohallinto yhteiset; Palveluyksikkö=Tietohallinto yhteiset; Toimipiste=HYVINVOINTIKATU 12, 40100 Jyväskylä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,40100,HYVINVOINTIKATU 12,Keski-Suomi,Suomi,Johdon assistentti,+358142006493,+35840106493,jukka.sipila3,SYN-HYVAKS-000014,,,SMTP:jukka.sipila3@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Jämsä,Keski-Suomen hyvinvointialue,Viestintäpalvelut,Salminen Matti,matti.salminen3@example.invalid,SYN-HYVAKS-006494,Vakituinen,2011-10-18,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Viestintäpalvelut,Viestintäpalvelut,Viestintäpalvelut,"SAIRAALANTIE 8, 42100 Jämsä","Toimiala=Konsernipalvelut; Vastuualue=Viestintäpalvelut; Palvelualue=Viestintäpalvelut; Palveluyksikkö=Viestintäpalvelut; Toimipiste=SAIRAALANTIE 8, 42100 Jämsä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,42100,SAIRAALANTIE 8,Keski-Suomi,Suomi,Verkkoviestinnän asiantuntija,+358142006494,+35845106494,matti.salminen3,SYN-HYVAKS-000030,,,SMTP:matti.salminen3@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Jyväskylä,Keski-Suomen hyvinvointialue,Teknologiapalvelut,Virtanen Tiina,tiina.virtanen@example.invalid,SYN-HYVAKS-006495,Vakituinen,2010-06-28,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Teknologiapalvelut,Teknologiapalvelut,"HOITAJANTIE 1, 40620 Jyväskylä","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Teknologiapalvelut; Palveluyksikkö=Teknologiapalvelut; Toimipiste=HOITAJANTIE 1, 40620 Jyväskylä",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,40620,HOITAJANTIE 1,Keski-Suomi,Suomi,Konesaliasiantuntija,+358142006495,+35844106495,tiina.virtanen,SYN-HYVAKS-000021,,,SMTP:tiina.virtanen@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Laukaa,Keski-Suomen hyvinvointialue,Tietohallintopalvelut,Väisänen Outi,outi.vaisanen3@example.invalid,SYN-HYVAKS-006496,Vakituinen,2023-11-03,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Tietohallintopalvelut,Tietohallintopalvelut,"TERVEYSTIE 5, 41340 Laukaa","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Tietohallintopalvelut; Palveluyksikkö=Tietohallintopalvelut; Toimipiste=TERVEYSTIE 5, 41340 Laukaa",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,41340,TERVEYSTIE 5,Keski-Suomi,Suomi,Tietohallinnon asiantuntija,+358142006496,+35844106496,outi.vaisanen3,SYN-HYVAKS-000018,,,SMTP:outi.vaisanen3@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Äänekoski,Keski-Suomen hyvinvointialue,Teknologiapalvelut,Leppänen Eeva,eeva.leppanen2@example.invalid,SYN-HYVAKS-006497,Vakituinen,2026-08-17,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tietohallinto,Teknologiapalvelut,Teknologiapalvelut,"KESKUSKATU 14, 44100 Äänekoski","Toimiala=Konsernipalvelut; Vastuualue=Tietohallinto; Palvelualue=Teknologiapalvelut; Palveluyksikkö=Teknologiapalvelut; Toimipiste=KESKUSKATU 14, 44100 Äänekoski",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,44100,KESKUSKATU 14,Keski-Suomi,Suomi,Järjestelmäasiantuntija,+358142006497,+35844106497,eeva.leppanen2,SYN-HYVAKS-000024,,,SMTP:eeva.leppanen2@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
Viitasaari,Keski-Suomen hyvinvointialue,Tilapalveluiden johtaminen,Miettinen Minna,minna.miettinen@example.invalid,SYN-HYVAKS-006498,Vakituinen,2019-04-30,Toimipiste,"Hyvinvointialue, Keski-Suomi",Konsernipalvelut,Tilapalvelut,Tilapalveluiden johtaminen,Tilapalveluiden johtaminen,"TERVEYSKESKUKSENTIE 2, 44500 Viitasaari","Toimiala=Konsernipalvelut; Vastuualue=Tilapalvelut; Palvelualue=Tilapalveluiden johtaminen; Palveluyksikkö=Tilapalveluiden johtaminen; Toimipiste=TERVEYSKESKUKSENTIE 2, 44500 Viitasaari",KESKI-SUOMEN HYVINVOINTIALUE,KESKI-SUOMEN HYVINVOINTIALUE,44500,TERVEYSKESKUKSENTIE 2,Keski-Suomi,Suomi,Huoltoinsinööri,+358142006498,+35845106498,minna.miettinen,SYN-HYVAKS-000036,,,SMTP:minna.miettinen@example.invalid,,,fi-FI,Aktiivinen,synthetic-development-data
